id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
480,17,19/09/2019,Je travaille chez Softeam à temps plein,difficulté choix missions fct périodes,organisation manager commercial communication programme formation,129
481,13,25/08/2019,J'ai travaillé chez Softeam à temps plein moins d'un an,maquillage cv énorme pression intégrer collaborateur nimporte quelle missions surtout atg collaborateur non consulté choix mission prétention ahurissante,nai rien constaté peut considéré comme avantages peut navigo remboursé bon,129
482,29,21/08/2019,Je travaille chez Softeam à temps plein depuis moins d'un an,beaucoup monde temps dattente long résoudre problèmes employés manquent focus,soutien ambiance chaleureuse sincère excellente rémunération situation agréable professionnalisme,129
483,15,12/08/2019,J'ai travaillé chez Softeam à temps plein plus de 5 ans,augmentations salaire nétaient rendezvous,commerciaux trouvent bonnes missions,129
484,15,19/06/2019,Je travaille chez Softeam à temps plein depuis plus de 5 ans,obligation dêtre présente période dintercontrat alors quil nya place locaux flicage,compréhensif acceptation non offres mission,129
485,15,28/05/2019,Je travaille chez Softeam à temps plein depuis moins d'un an,encore constaté inconvenients,ecoute ticket resto meme sans mission tres bon salaire,129
486,17,30/04/2019,Je travaille chez Softeam à temps plein,qualité mission correspond forcément attentes consltant,accompagnement consultants tickets resto,129
487,13,17/04/2019,Je travaille chez Softeam à temps plein,salaire très faible rapport marché missions intéressantes moa fois staffé difficile changer mission voire impossible trop missions support management bas niveau d’intéressement primes quasiinexistante,équilibre vie professionnelle privée davantages,129
488,15,30/03/2019,Je travaille chez Softeam à temps plein depuis plus de 8 ans,inconvient inherent métier consultant,traitement humain considération salarié,129
489,29,28/03/2019,Je travaille chez NVIDIA à temps plein,,,136
490,29,11/01/2017,Je travaille chez NVIDIA à temps plein depuis moins d'un an,,,136
491,29,10/01/2017,Je travaille chez NVIDIA à,,,136
492,15,02/06/2016,J'ai travaillé chez NVIDIA à temps plein plus de 8 ans,,,136
493,15,14/10/2015,Je travaille chez NVIDIA à,,,136
494,15,28/09/2015,Je travaille chez NVIDIA à,,,136
495,21,21/09/2015,Je travaille chez NVIDIA à temps plein,,,136
496,15,30/05/2015,Je travaille chez NVIDIA à temps plein depuis plus de 3 ans,,,136
497,29,19/05/2015,Je travaille chez NVIDIA à depuis plus de 10 ans,,,136
498,17,23/07/2019,Je travaille chez 2S2I Solutions & Services à temps plein depuis plus d'un an,aucune information évolution carrière culture dentreprise très peu développée convention syntec très désavantageuse notamment congés frais déplacement,visite presque mensuelle collaborateurs commerciauxales paiement dune formation négociable signature contrat missions plutôt intéressantes,144
499,29,11/07/2019,Je travaille chez 2S2I Solutions & Services à temps plein depuis plus de 5 ans,cest encore petite entreprise mobilise atouts quelle peut avoir,entreprise conviviale managers présents quotidien ouvert desprit structure remet question tout moment saméliorer tout long croissance entreprise afin chacun sy sente bien souhaite évoluer entreprise participe développement événements organisés tout long année missions intéressantes auprès grands comptes écoute desencadrants objectifs fixés commun,144
500,13,07/07/2019,J'ai travaillé chez 2S2I Solutions & Services à temps plein moins d'un an,salaire très bas sans rtt suivi mission correspondant tous attentes manager insistant recommande surtout si plus besoin lache,mission proximité coup chance,144
501,15,13/03/2017,J'ai travaillé chez 2S2I Solutions & Services à moins d'un an,si agence parisienne orientée essentiellement vers secteur bancaire assurances douverture vers autres secteurs,jai travaillé si mission mois crédit agricole dès lors profil a sélectionné si directeur bu a tout fait décrocher mission clients durant mission a toujours derrière mépauler cas besoin,144
502,17,08/12/2019,J'ai travaillé chez ALTRAN à temps plein,conditions travail doit améliorées,beaucoup choses a apprendre,126
503,13,08/12/2019,J'ai travaillé chez ALTRAN à temps plein plus de 3 ans,management salaire comité d’entreprise organisation,rien problèmes làbas,126
504,29,25/06/2019,J'ai travaillé chez ALTRAD Group à,,,156
505,17,18/11/2018,J'ai travaillé chez ALTRAD Group à temps plein plus d'un an,,,156
506,13,23/10/2018,J'ai travaillé chez ALTRAD Group à temps plein moins d'un an,,,156
507,17,06/06/2017,Je travaille chez ALTRAD Group à temps plein,,,156
508,21,20/11/2019,J'ai travaillé chez Altran Group à temps plein,horaires travail charge insoutenable hiérarchie motive collaborateurs,aucun avantage recenser jour place parking payante,156
509,17,18/11/2019,J'ai travaillé chez Altran Group à temps plein,idem avantages manque d’opportunités,ceux d’une ssi savoir statut securité l’emploi,156
510,17,16/11/2019,Je travaille chez Altran Group à temps plein depuis plus d'un an,après avoir acquis première expérience vaut mieux changer dentreprise car salaires démarrage bas augmentations dérisoires mobilité entre différents métiers it fonctionnels impossible comme certaines autres grosses esn dingénierie seule évolution professionnelle possible celle vers team management business management commercial nintéresse forcémenttout monde prime participation ni dintéressement,très bien jeunes spécialistes démarrer car possibilité davoir missions gros clients donc enrichissant cv côté enrichissement expérience ça dépend culture dentreprise chaque client télétravail accordé plupart clients managers plutôt sympa,156
511,13,15/11/2019,J'ai travaillé chez Altran Group à temps plein,missions loin domicile compétences peu daugmentation manager explique trémolos voix personne na augmenté cette année là puis apprenez collègues quils bien augmentés manager moque donc cest mesquin inacceptable dévolution très difficile dobtenir formations obligé justifier demande deformation manager sait quoi parlez peu marge manœuvre avancement carrière choix missions primes d’intéressement,grand chose signaler,156
512,17,07/11/2019,Je travaille chez Altran Group à temps plein depuis plus de 8 ans,commerciaux nomment managers,acces a grands comptes,156
513,21,07/11/2019,J'ai travaillé chez Altran Group à temps plein moins d'un an,dsembauche direct dessous bac,poste intéressent formation,156
514,17,06/11/2019,Je travaille chez Altran Group à temps plein depuis plus de 10 ans,peu contact société,découvrir multitude secteur fil missions,156
515,15,06/11/2019,Je travaille chez Altran Group à temps plein depuis moins d'un an,sentiment vouloir placé tout prix lors intégration missions proposé forcément adéquation cherchez hésiter refuser,salaire moyenne éventail missions large possibilité mobilité international relation team leader,156
516,17,06/11/2019,Je travaille chez Altran Group à temps plein depuis moins d'un an,prime dintéressements ni participation,transport pris charge a,156
517,21,05/11/2019,Je travaille chez Altran Group à temps plein,salaire manager présent dévolution,bons clients,156
518,17,21/11/2019,Je travaille chez Altran Engineering Solution à temps plein depuis plus d'un an,suivie inexistant aucun contact a fin contrat,bon salaire premier emploi,170
519,13,13/11/2019,Je travaille chez Altran Engineering Solution à temps plein depuis moins d'un an,managers incompétents projets intercontrat missions énorme temps trajets aucun suivi consultants,salaire competitif jeunes diplomés,170
520,15,12/11/2019,J'ai travaillé chez Altran Engineering Solution à temps plein plus d'un an,altran technologie plus proximité,altran technologie mutuelle tr,170
521,21,06/11/2019,Je travaille chez Altran Engineering Solution à temps plein depuis plus d'un an,a vrai suivi,a avantages,170
522,21,02/11/2019,Je travaille chez Altran Engineering Solution à temps plein depuis plus de 3 ans,salaireformation turn over important manager consultant entreprise écoute salariés,grande entreprise beaucoup missions,170
523,17,22/10/2019,Je travaille chez Altran Engineering Solution à temps plein,salaire augmentation revoir,missions ambiance montée compétence,170
524,29,07/10/2019,J'ai travaillé chez Altran Engineering Solution à temps plein,managers ingénieurs daffaires parfois indisponible,entreprise stable grands moyens bon référencement client,170
525,15,04/10/2019,Je travaille chez Altran Engineering Solution à temps plein,faut dynamique avancer rapidement efficacement,principale qualité cest ambiance aussi lécoute disponibilité responsables hiérarchique,170
526,15,02/10/2019,J'ai travaillé chez Altran Engineering Solution à temps plein moins d'un an,prendre mission corresponde bien propres besoins gare déconvenues,diplôme suffisant facile dêtre débauché altran facile alors trouver travail quand sait encore quon recherche entreprise efficace pertinente aider guider consultants tout système bien rodé,170
527,21,01/10/2019,Je travaille chez Altran Engineering Solution à temps plein depuis plus d'un an,exception placement mission ny a vraiment aucun accompagnemen parcours carriere augmentation obtenue quen menaçant partir,altran offre belle opportunité monté compétences valorisé profil,170
528,13,29/09/2019,J'ai travaillé chez Altran Engineering Solution à temps plein plus d'un an,aucune valorisation l’être humain aucune prise compte qualité travail seul quantité compte d’intéressement participation primes aucune confiance aucune opportunité d’évolution salaire bien dessous moyenne marché aucun équilibre vie privé pro valeurs culture d’entreprise,pass navigo remboursé c’est tout,170
