id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
606,15,"Oct 11, 2019",Je travaille chez Manpower à temps plein depuis plus d'un an,NULL,NULL,138
607,21,"Oct 10, 2019",J'ai travaillé chez Manpower à temps plein,NULL,NULL,138
608,15,"Sep 30, 2019",Je travaille chez Manpower à temps plein depuis plus d'un an,NULL,NULL,138
609,21,"Sep 27, 2019",Je travaille chez Manpower à temps plein depuis plus d'un an,NULL,NULL,138
610,17,"Sep 27, 2019",Je travaille chez Manpower à temps plein,NULL,NULL,138
611,17,"Sep 26, 2019",J'ai travaillé chez Manpower à temps plein,NULL,NULL,138
612,29,"Sep 9, 2019",J'ai travaillé chez Manpower à temps plein,NULL,NULL,138
613,17,"Sep 2, 2019",Je travaille chez Manpower à temps plein,NULL,NULL,138
614,29,"Jul 14, 2019",Je travaille chez Manpower à temps plein depuis plus de 3 ans,NULL,NULL,138
615,15,"Sep 14, 2018",Je travaille chez ITS à temps plein depuis plus de 3 ans,grille salaire predefini plus adapté au junior,esprit de grupe et equipe rh,139
616,15,"Dec 12, 2019",Je travaille chez ITS Group à temps plein depuis plus de 5 ans,Comme dans toutes les ESN !,"Agence régionale proche des collaborateurs, suivis, évolution professionnelle.\nMissions variées (plusieurs grands comptes).",140
617,29,"Nov 28, 2019",J'ai travaillé chez ITS Group à temps plein plus de 3 ans,"Augmentation limité, comme dans les ESN en général","Nombreuses missions pour tout niveau\nÉcoute et soutien des supérieurs\nSuivie individuel pour les consultants, rare dans une grande boite",140
618,17,"Nov 21, 2019",Je travaille chez ITS Group à temps plein depuis plus d'un an,- Salaire pas toujours attractif,- Equipe jeune et dynamique\n- Approche très humaine\n- Flexibilité\n- Possibilités d'évolution personnelle et professionnelle \n- Suivi en adéquation avec les valeurs de l’entreprise,140
619,17,"Nov 7, 2019",Je travaille chez ITS Group à temps plein depuis plus de 5 ans,1- Peu de Client\n2- Pas de plan de Carrière\n3- Sentiment d'être oublié chez le client,"Manager Sympathique ,sociable et à l'écoute.\nEntreprise Parfaite pour un premier Travail.",140
620,29,"Oct 26, 2019",Je travaille chez ITS Group à temps plein depuis moins d'un an,Pour le moment je n'en vois pas.,"Ambiance, entente, travail, 5 mots.",140
621,15,"Sep 18, 2019",J'ai travaillé chez ITS Group à temps plein plus d'un an,"Pas de montée en compétence, mission obligatoire","Salaire, formation, bonne ambiance, bien pour commencer.",140
622,15,"Jul 7, 2019",J'ai travaillé chez ITS Group à temps plein plus de 10 ans,Des commerciaux qui changent trop souvent,"Communication facile avec la hiérarchie, quelque soit le niveau. La plupart des responsables sont à l'écoute et font le maximum pour répondre aux besoins des collaborateurs. Obtention régulière de formations.",140
623,29,"Apr 23, 2019",J'ai travaillé chez ITS Group à temps plein,Un peu loin cause demenagement,C'est une bonne entreprise pour un informaticien,140
624,15,"Mar 6, 2019",Je travaille chez ITS Group à temps plein depuis plus de 3 ans,"sur 3 ans   1 seul entretient annuel  effectué ,",Bonne entreprise pour débuter dans le milieu professionnel,140
625,21,"Mar 2, 2019",J'ai travaillé chez ITS Group à temps plein plus de 8 ans,"J'ai passé 8 ans chez eux, enfin non, 8 ans en délégation chez les clients. Une seule augmentation significative sous la pression du client, sinon c'est 1% de temps de temps, juste un matricule qui rapporte de la facturation mensuelle, aucun suivi, peu de formation, aucune évolution proposée, culture d'entreprise proche du néant, une ESN de taille modeste et comme tant d'autres, sans âme.","Interlocuteurs (responsable de compte, RH) sympas, quelques outils pour le collaborateur",140
626,13,"Feb 2, 2019",J'ai travaillé chez ITS Group à temps plein moins d'un an,"Je suis indépendant, j'ai travaillé presque 9 mois pour ITS. Pas un seul mois j'ai reçu mon salaire en temps et en heure. \nJe ne reçois aucun mail d'excuses... Super conseil de ma responsable un indépendant doit avoir de la trésorie. Quel manque de respect. \nC'est vraiment honteux comme retour. Vous mettez des gens en difficultés. Vousne vous rendez pas compte dans les situations dans lesquels vous pouvez nous...entrenairer avec vos retards de paiement...\nC'est pas comme si cela été arrivé qu'une seule fois en plus....\nBilan 9 mois à bosser chez ITS 9 mois de problème financière. \nEt attention je ne parle pas d'un retard de 3 à 5 jours, c'est bien au delà !",Il n'y a aucun avantage dans cette société,140
627,13,"Jan 31, 2019",J'ai travaillé chez ITS Group à,"beaucoup: une société qui nous parle d'humanité mais qui n'en a pas. Une société qui ne prend absolument pas soin de ses collaborateurs et ne les voit que comme des vaches à lait. Aucune valeur, des dirigeants et manager hautain et imbus d'eux même.",un terrain de tennis peut être? Mais uniquement si vous travaillez au siège....,140
628,29,"Jan 25, 2019",Je travaille chez ITS Group à temps plein depuis plus de 5 ans,Pas de participation depuis plus de 5 ans ...\nCE peu intéressant  ...,"Je n'ai pas fait beaucoup de SSII. ITSGroup m'a agréablement surpris sur le suivi des collaborateurs.  Entretiens annuels respectés. Je n'ai jamais eu de soucis avec eux et ils sont, je trouve, à l’écoute.\n\nLes efforts fournis remontent souvent au(x) RT ou au responsable d'agence. \nil y a quelques événement d'organisés permettant d'avoir une émulation collective, ce qui nous fait avoir l'impression de participé à...quelque chose de plus grand  que soi-même . \n\nCoté Salaire c'est une entreprise qui paie plutôt bien.",140
629,13,"Jan 23, 2019",Je travaille chez ITS Group à temps plein depuis plus d'un an,"Comme cela a été, changer nous cette gouvernance digne d'une cour d'école, ou d'un club de supporters de foot.","Tout d'abord, je réagis forcément aux commentaires précédents écrits au nom de la Direction pour (comme d'habitude) sauver les apparences.\nUne agence de jeux de postures, de faux semblants. Des collègues en larmes chez des clients, voir à l'hôpital et des organismes officiels qui surveillent ces dysfonctionnements depuis peu. Plein de questions, presque jamais de réponse. Des problématiques, pas de réaction. Un...management de proximité risible, et que dire de ce qu'il se passe à l'agence ?... Ce qui se passe dans cette société fait le tour du bassin d'emploi. Interrogez les consultants divers et variés pour faire votre avis de près ou de loin avec cette boite.\nOn peut bien sur rajouter que les EA ne sont jamais respectés en terme de délais.\nJe confirme, soit vous êtes copains avec les bonnes personnes, le tout baigné dans une hypocrisie déconcertante, vous allez vite déchantez, exceptés ceux qui suivent pour ne pas dire autre chose, par contre peuvent effectivement avoir plus de chance.\nLe monde du travail et de l'IT dans toute sa splendeur.\nIl y a bien mieux à Lyon...",140
630,29,"Jan 19, 2019",Je travaille chez ITS Group à temps plein depuis plus d'un an,"Il y a aussi des inconvénients à travailler chez ITS Group qui est clairement victime de son succès. C’est une petite structure qui a bcp de consultants et de client. Son organisation se structure au fur et à mesure qu’elle grandit pour être au plus près des besoins. La ou des ESN usines ont des modèles rigides pour tous et des processus réglés comme du papier à musique (souvent long et fastidieux), ITS en pleine...croissance a encore du mal à proposer un fonctionnement harmonisé et mutualisé. C’est souvent un peu flou et surtout différent entre les clients. Heureusement l’équipe est toujours à l’écoute, très débrouillarde et plein de bonne volonté.  On arrive toujours à nos fins avec un peu d’huile de coude !","importante, la hiérarchie reste très accessible, focalisée sur l'humain et très sensible au bien-être de ses consultants ! Vraiment une ESN pas comme les autres !! De toutes celle que j'ai faite, c'est la seule qui a respecté ses engagements et ses promesses et qui continue de m'accompagner au quotidien dans ma carrière en me tirant vers le haut. Tout n’est pas rose, on se fait parfois chahuter par le client en...mission, mais justement, ITS Group Lyon est là, aussi dans des coups durs, les galères, les situations un peu particulières ou l’on a besoin de soutien. \nDe manière atypique elle propose un management très humain et pas du tout robotisé, ni en mode usine. Alors oui parfois il y a des loupés ou du retard mais l’erreur est humaine ! Personnellement ITS m’a fait confiance elle m’a laissé ma chance, la ou d’autre ESN se sont efforcées de me faire rentrer dans des cases qui ne me convenait pas. \nA la pointe de la technologie, dans le jus des dernières innovations, j’apprends énormément aux contacts des autres consultants souvent très pointus dans leur domaine. Beaucoup d’occasions nous sont proposées pour se rencontrer (nombreuse soirée d’agence) et favorise l’esprit de groupe. On se retrouve également lors des évènements sportifs (tournois de foot, challenge contre la faim, Mud Day …) qui forge un esprit d’équipe et resserre les liens des consultants et de l’équipe d’agence de Lyon !",140
631,29,"Jan 18, 2019",Je travaille chez ITS Group à temps plein depuis plus de 5 ans,"Pas de participation ni intéressement, mais est-ce vraiment important ?\nNon, vraiment rien d'autre.","La direction est composées de passionnés qui ont compris qu'une entreprise qui marche est une entreprise ou l'on se sent bien. Cette passion se diffuse naturellement aux collaborateurs, tout le monde s'investit.\nLe management est vraiment différent des autres ESN (et je sais de quoi je parle) : des relations basées sur le respect et le bien être des collaborateur, de l'écoute afin que tout le monde trouve la place...qui lui convient, un turnover bas et énormément de cooptations. De véritables relations humaines !\nEt en plus les salaires sont au dessus de la moyenne.",140
632,29,"Jan 18, 2019",Je travaille chez ITS Group à temps plein depuis plus de 5 ans,Petit CE\nPas de prime de participation depuis plusieurs années,"Travaillant dans le secteur IT depuis 18 ans et salarié depuis plus de 5 ans chez ITS Group Lyon j'ai connu ma plus belle ascension professionnelle dans cette entreprise grâce à un accompagnement de formation régulier. L'entreprise ayant un panel de clients large (Pme à très grand groupe) les compétences et ambitions de chacun peuvent trouver une place. Respect du salarié (prime astreinte, horaires de travail)....J'apprécie la disponibilité des managers (N+1 à direction agence).",140
633,29,"Jan 18, 2019",Je travaille chez ITS Group à temps plein depuis plus d'un an,"Pour le moment, aucun. En espérant que ça dure !","Entreprise où il fait bon vivre,  les échanges sont faciles avec les personnes du staff qui sont à l'écoute de leur personnel.\nJe note également un esprit de groupe important et une bonne cohésion dans cette entreprise.\nLes missions proposées sont de qualité et digne d’intérêt.",140
634,13,"Jan 16, 2019",Je travaille chez ITS Group à temps plein,"Tout le reste.\nBien accueilli au départ, une ambiance agréable, et viens vos premières missions ou présentations chez les clients. Tout de suite on se rend compte qu'on vous raconte n'importe quoi, des missions qui n'ont rien à voir avec ce qu'on vous dit ou votre CV. La gouvernance de l'agence est surement la plus déplorable des ESN de la région,  complètement en dehors des réalités du terrain, à la tête du client..., il faut être copain avec, sinon oubliez votre carrière et votre confort au travail. Aucune communication, des discours pré-fabriqués, beaucoup de choses cachées et d'apparences même en clientèle. FUYEZ. La désillusion est violente et généralisée.\nMutuelle et CE déplorables très en dessous de la moyenne.\nFiches de paie toujours très en retard (pourtant numérique), le salaire souvent erroné.","Le Salaire, les formations pour certains.",140
635,17,"Nov 26, 2018",Je travaille chez ITS Group à temps plein,Manque de communication sur la stratégie,Le salaire et l'ambiance générale,140
636,15,"Nov 13, 2019",Je travaille chez Loria à,l'inconvénient était que les plateformes n'était pas forcement accessible,Jai adoré l'esprit de recherche,141
637,15,"Oct 11, 2019",Je travaille chez Loria à  depuis moins d'un an,Un peu triste que seule l'Inria subventionne la cantine,"- Horaires flexibles \n- Activités (fêtes, accueil, conférences)",141
638,29,"Sep 27, 2019",Je travaille chez Loria à  depuis plus de 3 ans,Pas ouvert la nuit.,"Bâtiment agréable, bonne culture, des ressources adéquates, beaucoup de gens pour communiquer.",141
