id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
330,29,05/09/2016,Je travaille chez Feu Vert à,Mobilité régionale travail le samedi,Évolution rapide plan de carrière formations,105
331,17,29/07/2016,Je travaille chez Feu Vert à temps plein depuis plus d'un an,Aucune évolution possible cadence de travail salaire bas,Travail multimarque prés de chez moi,105
332,21,29/07/2016,J'ai travaillé chez Feu Vert à moins d'un an,Pas assez de temps accordé aux nouveaux collaborateurs et trop peu de confiance leur est accordée. Etre directeur de magasin ne veut pas dire passer ses nerfs sur tout le monde ne pas reconnaitre les erreurs des uns et les reporter sur dautres collegues. Un directeur n'est pas un roi qui aurait des employés comme tête de turcs. Aucune possibilité d'évolution de carrière.,beaucoup de possibilité d'apprentissage. beaucoup de poste demande de savoir gerer différents postes au besoin. Si l'intégration était bien suivie et que la formation était complete cela permettrait d'avoir de très bons collaborateurs de travail.,105
333,17,10/10/2019,J'ai travaillé chez SeLoger à temps plein moins d'un an,Quartier Management ils sortent des offres mais le technique ne suit pas.,Super locaux Tickets restaurants Très bonne mutuelle 18 rtt,107
334,15,03/10/2019,J'ai travaillé chez SeLoger à temps plein plus d'un an,Les features teams ne se parlent peut etre pas assez si bien que les équipes SeLoger ne considèrent pas assez les équipes des autres sites du groupz,Une entreprise très AGILE et une large extension de son scope d'intervention. La marque entreprise est en plein essor.,107
335,17,02/10/2019,J'ai travaillé chez SeLoger à temps plein plus d'un an,Management faussement participatif - Matériel de travail vieillissant - Des process validations à tous les niveaux qui ralentissent/bloquent les projets. - Salaire,Ambiance très agréable entre les collaborateurs - Locaux de la société - Horaires flexibles,107
336,29,23/09/2019,Je travaille chez SeLoger à temps plein depuis plus d'un an,Salaire dans la moyenne basse peu de perspectives,Esprit d'équipe approche humaine et souplesse. De super soirées !,107
337,15,19/09/2019,Je travaille chez SeLoger à temps plein depuis plus de 3 ans,Poids de l'historique Inertie sur ce même historique,Bonne ambiance au global Professionnalisme pointu,107
338,17,18/09/2019,Je travaille chez SeLoger à temps plein depuis plus de 5 ans,Salaire trop bas Management tyrannique,L’intéressement et la participation Les soirées,107
339,29,19/04/2019,Je travaille chez SeLoger à temps plein depuis plus de 3 ans,La rémunération très basée sur le package et non le fixe...,Confiance succès sur son marché bonne stratégie.... Des pots et des fêtes,107
340,13,12/03/2019,J'ai travaillé chez SeLoger à temps plein plus de 3 ans,projets redondants restructuration et priorisations des tâches perpétuelle (ce n'est plus de l'Agile c'est du délire !) trop de politique et de copinage avec des individualistes au dents qui rayent le parquet aux postes stratégiques gros turn-over des ressources manque de formation en interne salaires inférieurs au prix du marché gestion arbitraire des primes sur des produits financiers dont on ne sait rien ...etc.,CE tickets restos primes rtt,107
341,29,20/02/2019,J'ai travaillé chez SeLoger à temps plein,L'entreprise est en fort développement il peut donc être difficile de conserver une proximité avec chaque collaborateur.,Des locaux très agréables de nombreux moments de convivialité des projets stimulants. RTT + participation + intéressement bonne mutuelle super CE,107
342,29,31/01/2019,J'ai travaillé chez SeLoger à temps plein plus de 5 ans,Quartier pas génial c'est dommage,Beaucoup d'avantages bonne ambiance et locaux sympa,107
343,21,07/08/2018,Je travaille chez SeLoger à temps plein depuis moins d'un an,Forte charge de travail Stress lié au changements stratégiques Des collègues peu engagés et mal formés,Equipes jeunes Business intéressant Amibition,107
344,21,02/08/2018,J'ai travaillé chez SeLoger à temps plein,Un rhytme incroyablement mou et un manque de compétences dans tous les services,Beaucoup de temps pour travailler à ses projets perso,107
345,15,22/07/2018,Je travaille chez SeLoger à temps plein,le salaire n'est pas très motivant par rapport à certaines boites,Bonne ambiance de travaille Manager à l'écoute Travaille en mode Agile,107
346,29,18/07/2018,Je travaille chez SeLoger à temps plein depuis plus d'un an,Un peu excentré dans le nord de Paris (enfin pour moi c'est un inconvénient mais largement contrebalancé par tout les avantages énoncés plus haut),Une ambiance conviviale et bienveillante (parcours d'intégration petits dejs afterworks et soirées groupe incroyables !). Des locaux agréables en constante amélioration (avec des lieux de partage et de détente comme la cafet et une immense terrasse). Un véritable accompagnement dans le développement personnel (formations évolutions) des pôles de compétences de la motivation des moyens pour développer de...nouvelles idées... bref le lieu idéal pour s'épanouir professionnellement.,107
347,29,28/06/2018,Je travaille chez SeLoger à temps plein,Je n'en vois pas pour l'instant,Ambiance évolution challenge technique locaux confiance,107
348,29,26/06/2018,Je travaille chez SeLoger à temps plein depuis plus de 3 ans,L'entreprise grandit énormément je n'arrive plus à connaître tout le monde :(,Une ambiance formidable avec de nombreuses innovations ou succès à célébrer régulièrement dans un environnement en plein mutation qui touche à l'un des projets les plus importants des Français,107
349,29,23/06/2018,Je travaille chez SeLoger à temps plein depuis moins d'un an,Je n'en vois pas particulièrement,Parcours d'intégration béton qui permet de s'imprégner des fonctions et des services dans de bonnes conditions Un coaching inter-entreprise qui permet de pérenniser les acquis et travailler l'approche commerciale Des formations/brainstorming réguliers pour une bonne maîtrise des services proposés et des arguments clés pour les valoriser Entreprise innovante jeune dynamique et qui laisse place aux talents...commerciaux de s'exprimer en toute bienveillance,107
350,15,21/06/2018,Je travaille chez SeLoger à temps plein depuis plus d'un an,Rémunération largement en dessous du marché parisien (IT).,RTT -Ambiance de travail -Locaux très sympas (coin pause détente réu jeux... ) -Projets intéressants,107
351,15,21/06/2018,Je travaille chez SeLoger à temps plein depuis plus d'un an,rien à dire SeLoger est au top !,Locaux Ambiance Primes CE Com interne,107
352,29,20/06/2018,Je travaille chez SeLoger à temps plein depuis plus d'un an,dans le 18e vers Marcadet donc un peu excentré mais la super terrasse compense bien ça !,de bonnes valeurs avec une ambiance sympa bel esprit d'équipe au global (même si comme d'hab ça dépend des managers et de l'équipe aussi). Boite hyper dynamique des projets tout le temps et des budgets pour faire de belles choses on apprend bcp et big up à la com interne pur les apéros au top !,107
353,15,04/08/2019,J'ai travaillé chez CNH Industrial à temps plein plus d'un an,Pas d'évolution intra groupe Du stress,Intéressement Mutuelle CE Valorisation des compétences,108
354,17,23/05/2019,J'ai travaillé chez CNH Industrial à temps plein plus de 10 ans,les objectifs collectifs sont difficiles à atteindre,13 eme mois bonne mutuelle,108
355,17,14/05/2019,Je travaille chez CNH Industrial à temps plein depuis plus d'un an,Évolution salaire faible contexte économique difficile,CE plb groupe reconnu mondialement,108
356,29,25/03/2019,J'ai travaillé chez CNH Industrial à temps plein,Seulement dans la region d'anvers en belgique,Trés bonne entreprise en logistique,108
357,17,17/06/2018,J'ai travaillé chez CNH Industrial à temps plein plus d'un an,Le management et la stratégie d'entreprise.,Ce groupe fonctionne à la méritocratie de nombreuses opportunités peuvent s'offrir à vous si vous vous en donnez les moyens. Un point extrêmement positif.,108
358,17,24/05/2018,J'ai travaillé chez CNH Industrial à temps plein plus d'un an,Manque d'organisation qui put être parfois déstabilisant. Rien est fait pour le bien etre du personnel. Gros groupe industriel avec un management à l'ancienne.,Du au manque d'organisation il est possible de faire preuve de belle initiative si le management suit. Cette inconvenient peut être devenir un beau challenge.,108
359,17,09/02/2018,Je travaille chez CNH Industrial à temps plein,Niveau de confiance entre le management et les opérateurs faible Peu de processus en place Pas suffisamment de rigueur et d'exigence,Niveau de salaire ambiance dans l'encadrement,108
360,17,07/02/2018,J'ai travaillé chez CNH Industrial à temps plein,selon l'endroit où vous vous trouvez des styles de gestion très différents sont appliqués,style de travail informel équilibre privé / professionnel. Une forte concentration sur les employés est faite au Brésil,108
361,15,09/09/2017,J'ai travaillé chez CNH Industrial à temps plein plus d'un an,Les longues heures de travail étaient parfois exténuantes mais pouvaient être rattrapées plus tard en prenant des congés. Le responsable des RH de l'époque était bourru et pas compréhensif,Flexibilité du travail en ce qui concerne la pause de midi. Le télétravail est également proposé depuis 2017 l'ambiance de l'équipe était très bonne et les employés travaillaient ensemble de façon conviviale pour atteindre leurs objectifs,108
362,15,25/07/2017,Je travaille chez CNH Industrial à temps plein,Pas de gros inconvénients à ma connaissance comme toutes les autres entreprises.,Beaux produits belle technologie Organisation industrielle à la pointe méritocratie.,108
363,15,26/05/2017,Je travaille chez CNH Industrial à,Documentations nécessaires pour certains projets très souvent manquant. Possibilités de croissance réduites Les formations internes sont rares ou bien souvent absentes Beaucoup de projets lancés en parallèle,Environnement de travail tres interessant. Les collègues sont sympathiques et toujours prèt à donner un coup de main. Flexibilité sur le temps de travail. Société multiculturelle,108
364,15,26/04/2017,J'ai travaillé chez CNH Industrial à,Rémunération trop faible par rapport à l'équilibre vie professionnelle/vie privée - - Modèle de prise de décision très bureaucratique - - Certaines personnes restent là plus par relations qu'en raison de leurs compétences,Emplacement magnifique - - Très multiculturel - - Bonne opportunité d'apprentissage - - Collègues cordiaux et amicaux,108
365,17,12/04/2017,J'ai travaillé chez CNH Industrial à,CNH has a bit tough management,CNH is a dynamic company,108
366,15,13/02/2017,Je travaille chez CNH Industrial à,Pas grand chose à faire au Plessis Belleville - isolé.,Facile d'acces depuis paris par train,108
367,17,06/11/2016,Je travaille chez CNH Industrial à temps plein depuis plus de 10 ans,Organisation peu lisible. Systemes peu nombreux et souvent vetustes pour une multinationale.,Autonomie importante qui s'accompagne generalement d'une prise de responsabilites importante. Opportunitees d'evolution possibles mais souvent imprevues.,108
368,17,26/06/2016,Je travaille chez CNH Industrial à temps plein depuis plus de 3 ans,Bien qu'étant un groupe international les passerelles entre les domaines d'activités ne sont pas évidentes. Les multiples réorganisations des dernières années ont généré des craintes de la part des managers et parfois la perte du bon sens commun dans les process. Les niveaux décisionnels ont été rehaussé et l'autonomie restreinte.,Des salaires intéressants la puissance des syndicats en France. Des possibilités d'évolutions et de réorientation de carrière dans tous les domaines de la compagnie. Les personnes travaillant dans l'entreprise ont à coeur que celle-ci se développe.,108
