OBJECT_ID;TYPE_FICHIER;colonne;valeur
227;LINKEDIN_EMP;texte;We are looking for a Data Scientist based in Paris to work on our Advertising Platform, reaching 1.5Bn users per month.Our engineering team brings together 120+ talented individuals on 3 main locations (Paris, Montpellier and Bucharest). We are organized in agile and autonomous feature teams and we also share technical knowledge within several communities of practice.Our Main Engineering Challenges We work in a very high traffic environment with low latency constraints Web and mobile complexity, we are trying to offer a similar user experience on a wide range of contexts (device, OS, browser, etc.) An infinite source of Machine Learning use cases, ranging from Infrastructure optimisation to ad performance prediction Large datasets that we need to train on several times a day and even greater volumes for analytics use cases We operate globally and constantly think about new products to build the future of the media Check our Engineering blog and our Technical StackThe Data Science team at Teads aims at designing and productizing innovative machine learning solutions to answer business needs (bid strategy optimization, ad event prediction, user targeting, …) and at improving and scaling our machine learning stack and prediction models. Teads is currently looking for a Data Scientist to strengthen this strategic team.As a Data Scientist, Your Mission Will Be To Improve existing algorithms & tools allowing to explore and analyze more and more data and provide accurate feedback on the Teads activities. Develop new algorithms & new approaches to provide accurate predictions and drive new products by providing business insights. Implement your algorithms and models end to end. Collaborate with a variety of teams to develop services from design to production. Make sure the software is in good hands by writing, running and automating tests (unit, functional, load...). Keep up to date with the latests Machine Learning technologies to make sure we always use the best class algorithms according to the context Your Skills And Experiences Strong communication skills, able to teach concepts, and communicate clearly to a wide audience complicated topics. Strong problem solving skills, and deducing from specific problems wider range products. True scientist skills: fast learner, curious, sense of details, rigourous. Working collaboratively with the team, able to explain your decision and share your knowledge. Experience in Statistics (i.e. statistical analysis, regression analysis, …) and/or Artificial Intelligence (i.e. Data Mining, Machine Learning, …). An appetite for Data Science applied to high-volumetry, low-latency topics. A real ability to read scientific articles, to analyze critically, and to implement as appropriate. Good programming abilities. You are very mindful about your application architecture, performance, testing and maintainability and its overall quality. Bonus Points Large-scale distributed systems, service oriented architecture. Previous experience with all or some of the elements of our Stack (we mainly use Scala, Spark, Breeze, Kafka, AWS, Jupyter notebooks). Experience in solving complex business related challenges. Knowledge of AB-testing and the related analysis. MySQL and NoSQL datastores. If you want to apply machine learning at scale and solve high scalability problems, join us!About TeadsTeads is The Global Media Platform. We have united and empowered the best publishers in the world and distribute ads to over 1.5 billion people every month within professionally-produced content.Through its end-to-end platform, Teads provides demand-side, sell-side and creative technology to deliver better media effectiveness for brands, better monetisation solutions for publishers, and better experiences for consumers.Teads partners with the leading marketers, agencies and publishers through a team of 800+ people in 26 countriesWe're committed to creating a dynamic work environment that values diversity and inclusion, and represents employees across a variety of skill sets. We embrace contributions from all ages, sexes, races, ethnicities, religions, sexual orientations and gender identities.
227;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
227;LINKEDIN_EMP;date_posted;2019-11-25T11:37:39.000Z
228;LINKEDIN_EMP;libelle_emploi;DATA SCIENTIST SENIOR
228;LINKEDIN_EMP;entreprise;Harnham
228;LINKEDIN_EMP;ville;Paris Area, France
228;LINKEDIN_EMP;texte;DATA SCIENTIST SENIOR (H/F) PARIS, France (75) 50K€ – 70K€/an   A la recherche d’un nouveau challenge? Cette société spécialisée dans le secteur des médias et des jeux recherche son futur Data Scientist Senior. Si vous aimez faire parler la data et développer des stratégies marketing, ce poste est fait pour vous ! LA SOCIÉTÉ L’un des acteurs majeurs du marché des médias et des jeux recherche son futur Data Scientist Senior afin de l’accompagner dans la mise en place de nouvelles stratégies marketing ainsi que la fidélisation des clients ! L’objectif sur le plus ou moins long terme étant la création d’une équipe de data scientists et de data analysts. LE RÔLE Vous rejoindrez la société en tant que Data Scientist Senior et aurez en charge : La réalisation d’analyses statistiques avancées et la proposition de solutions innovantes La conception, le développement et l’implémentation de nouveaux outils L’implémentation d’algorithmes en temps réel La mise en place de data visualisation L’accompagnement des différentes équipes métiers dans leurs problématiques quotidiennes VOTRE PROFIL Bac +5 en Informatique, Statistiques ou Mathématiques Une solide expérience de minimum 3 ans en tant que Data Scientist Maîtrise des outils et langages informatiques tels que SQL, SAS, Python, Hadoop et Tableau Une première expérience sur les problématiques marketing clients Anglais courant POUR POSTULER Si vous êtes intéressé, merci de faire part de votre CV à Maria Cvitkovic. Si vous êtes intéressé, merci de faire part de votre CV à Maria Cvitkovic.  
228;LINKEDIN_EMP;niveau_hierarchique;Manager
228;LINKEDIN_EMP;date_posted;2019-12-13T15:48:50.000Z
229;LINKEDIN_EMP;libelle_emploi;PFE Data Scientist - Big Data - IOT F/H
229;LINKEDIN_EMP;entreprise;VINCI Energies
229;LINKEDIN_EMP;ville;Lyon, FR
229;LINKEDIN_EMP;texte;À propos de VINCI EnergiesConnexion, performance, efficience énergétique, datas : dans un monde en évolution permanente, VINCI Energies accélère le déploiement des nouvelles technologies pour concrétiser deux mutations majeures : la transformation numérique et la transition énergétique. Ancrées dans les territoires, agiles et innovantes, les entreprises de VINCI Energies rendent les infrastructures d’énergie, de transport et de communication, les usines, les bâtiments et les systèmes d’information chaque jour plus fiables, plus sûrs, plus efficients.2018 : 12,6 milliards d’euros (chiffre d’affaires) // 77 500 collaborateurs // 1800 entreprises // 53 payswww.vinci-energies.comLe digital prend une importance croissante dans l’ensemble de nos offres commerciales et devient un facteur clef de succès sur le marché du Facility Management.Nous avons ainsi créé un service consacré à développer l’utilisation d’objets connectés (IOT) afin d’améliorer l’efficience de notre activité.Rattaché Au Responsable De Se Service, Notre Digital Manager, Vous Aurez En Charge D’intervenir Sur Les Domaines Suivants Durant Votre Stage De Fin D’étudesI. Support aux activités du Digital Manager DROffres et services digitaux : Superviser un parc de gateway et d’objets connectés. Définir les architectures IoT en fonction du besoin fonctionnel. Support technique pour les entreprises de la Direction Régionale. Etudes d’opportunités et élaboration de business-case. Participer à l’élaboration d’offres digitales. Mise en place, déploiement et exploitation d’offres et services IoT.Performance énergétique : Définir la méthodologie de mise en œuvre d’un système prédictif orienté performance énergétique pour le bâtiment. Modéliser les systèmes CVC (chauffage, ventilation, climatisation). Élaborer et développer un outil digital permettant l’anticipation des demandes d’énergie. Big Data.Maintenance prédictive : Définir la méthodologie de mise en œuvre d’un système prédictif orienté maintenance CVC pour le bâtiment. Modéliser les systèmes CVC (chauffage, ventilation, climatisation). Définir les paramètres à surveiller pour anticiper les pannes de systèmes CVC. Identifier et tester les objets connectés permettant de surveiller les paramètres clés. Élaborer et développer un outil digital permettant la maintenance prédictive de systèmes CVC.II. Votre projet de fin d’étudeDans une optique de forte croissance commerciale d’offres et service digitaux, il nous est nécessaire de marketer et packager un catalogue de solutions digitales à destination de nos managers.Pour cela, la mission principale de votre stage de fin d’étude portera sur le développement d’un portail web de services digitaux. Définir l’architecture technique du portail web, en étant force de proposition graphique et/ou fonctionnelle. Création, optimisation et animation du portail web dans le respect de notre charte graphique.Actuellement étudiant(e) en dernière année d’école d'ingénieur ou en université avec une spécialisation en traitement de données, Big Data, Objets connectés ou Data Science.Vous disposez d'une bonne maîtrise d'Excel et d'une forte appétence pour les outils digitaux en général.Animé(e) par une volonté de soutenir les logiques d'amélioration continue des modes opératoires, vous avez une première expérience en entreprise dans un service de support aux opérationnels.L'environnement de l'entreprise est challengeant, en effet, il vous faudra être curieux de l'activité de nos techniciens, intéressé par le marché du Facility Management et suffisamment autonome et pro-actif pour faire en sorte que votre projet soit un succès !Trop curieux ? Trop audacieux ? Trop créatif ? Trop ambitieux ? Trop généreux ? Vous serez bien chez nous !
